Participant,ReadingTime,ItemNumber,RCType,VerbBias,Word,WordNumber,Sentence,WordType,LanguageGroup
1572895769,382,18,Reduced,Sentence,the,4,The defendant wished the verdict would be decided soon.,Ignore,L1
1572895769,411,18,Reduced,Sentence,verdict,5,The defendant wished the verdict would be decided soon.,Ignore,L1
1572895769,320,18,Reduced,Sentence,would,6,The defendant wished the verdict would be decided soon.,Critical,L1
1572895769,312,18,Reduced,Sentence,be,7,The defendant wished the verdict would be decided soon.,PostCritical,L1
1572895769,319,18,Reduced,Sentence,decided,8,The defendant wished the verdict would be decided soon.,Ignore,L1
1572895769,507,18,Reduced,Sentence,soon.,9,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,474,8,Reduced,Sentence,The,1,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,510,8,Reduced,Sentence,waiter,2,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,450,8,Reduced,Sentence,insisted,3,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,480,8,Reduced,Sentence,the,4,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,621,8,Reduced,Sentence,reservation,5,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,427,8,Reduced,Sentence,was,6,The waiter insisted the reservation was made yesterday.,Critical,L1
1572908693,468,8,Reduced,Sentence,made,7,The waiter insisted the reservation was made yesterday.,PostCritical,L1
1572908693,551,8,Reduced,Sentence,yesterday.,8,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572908693,3474,8,Reduced,Sentence,NA,9,The waiter insisted the reservation was made yesterday.,NA,L1
1572908693,449,26,Reduced,NounPhrase,The,1,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,505,26,Reduced,NounPhrase,teacher,2,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,525,26,Reduced,NounPhrase,recalled,3,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,396,26,Reduced,NounPhrase,the,4,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,405,26,Reduced,NounPhrase,answer,5,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,521,26,Reduced,NounPhrase,was,6,The teacher recalled the answer was very complicated.,Critical,L1
1572908693,356,26,Reduced,NounPhrase,very,7,The teacher recalled the answer was very complicated.,PostCritical,L1
1572908693,714,26,Reduced,NounPhrase,complicated.,8,The teacher recalled the answer was very complicated.,Ignore,L1
1572908693,465,25,Full,Sentence,The,1,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,472,25,Full,Sentence,poet,2,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,622,25,Full,Sentence,implied,3,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,488,25,Full,Sentence,that,4,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,346,25,Full,Sentence,his,5,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,660,25,Full,Sentence,childhood,6,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,420,25,Full,Sentence,was,7,The poet implied that his childhood was very unhappy.,Critical,L1
1572908693,339,25,Full,Sentence,very,8,The poet implied that his childhood was very unhappy.,PostCritical,L1
1572908693,657,25,Full,Sentence,unhappy.,9,The poet implied that his childhood was very unhappy.,Ignore,L1
1572908693,456,7,Full,NounPhrase,The,1,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,480,7,Full,NounPhrase,scientist,2,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,668,7,Full,NounPhrase,confirmed,3,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,327,7,Full,NounPhrase,that,4,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,416,7,Full,NounPhrase,the,5,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,543,7,Full,NounPhrase,hypothesis,6,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,496,7,Full,NounPhrase,was,7,The scientist confirmed that the hypothesis was being studied.,Critical,L1
1572908693,403,7,Full,NounPhrase,being,8,The scientist confirmed that the hypothesis was being studied.,PostCritical,L1
1572908693,581,7,Full,NounPhrase,studied.,9,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572908693,413,22,Reduced,Sentence,The,1,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,452,22,Reduced,Sentence,student,2,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,509,22,Reduced,Sentence,hoped,3,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,420,22,Reduced,Sentence,the,4,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,602,22,Reduced,Sentence,solution,5,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,444,22,Reduced,Sentence,was,6,The student hoped the solution was in the back of the book.,Critical,L1
1572908693,389,22,Reduced,Sentence,in,7,The student hoped the solution was in the back of the book.,PostCritical,L1
1572908693,344,22,Reduced,Sentence,the,8,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,414,22,Reduced,Sentence,back,9,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,423,22,Reduced,Sentence,of,10,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,337,22,Reduced,Sentence,the,11,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,577,22,Reduced,Sentence,book.,12,The student hoped the solution was in the back of the book.,Ignore,L1
1572908693,412,20,Reduced,NounPhrase,The,1,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,784,20,Reduced,NounPhrase,gardener,2,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,415,20,Reduced,NounPhrase,maintained,3,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,487,20,Reduced,NounPhrase,the,4,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,492,20,Reduced,NounPhrase,lawn,5,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,420,20,Reduced,NounPhrase,was,6,The gardener maintained the lawn was in good shape.,Critical,L1
1572908693,728,20,Reduced,NounPhrase,in,7,The gardener maintained the lawn was in good shape.,PostCritical,L1
1572908693,638,20,Reduced,NounPhrase,good,8,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,440,20,Reduced,NounPhrase,shape.,9,The gardener maintained the lawn was in good shape.,Ignore,L1
1572908693,430,11,Full,Sentence,The,1,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,442,11,Full,Sentence,professor,2,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,497,11,Full,Sentence,pretended,3,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,406,11,Full,Sentence,that,4,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,349,11,Full,Sentence,the,5,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,472,11,Full,Sentence,answer,6,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,395,11,Full,Sentence,was,7,The professor pretended that the answer was not correct.,Critical,L1
1572908693,425,11,Full,Sentence,not,8,The professor pretended that the answer was not correct.,PostCritical,L1
1572908693,396,11,Full,Sentence,correct.,9,The professor pretended that the answer was not correct.,Ignore,L1
1572908693,411,13,Full,NounPhrase,The,1,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,699,13,Full,NounPhrase,attorney,2,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,1056,13,Full,NounPhrase,advised,3,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,428,13,Full,NounPhrase,that,4,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,326,13,Full,NounPhrase,the,5,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,415,13,Full,NounPhrase,defendant,6,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,450,13,Full,NounPhrase,was,7,The attorney advised that the defendant was planning to jump bail.,Critical,L1
1572908693,487,13,Full,NounPhrase,planning,8,The attorney advised that the defendant was planning to jump bail.,PostCritical,L1
1572908693,410,13,Full,NounPhrase,to,9,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,393,13,Full,NounPhrase,jump,10,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,446,13,Full,NounPhrase,bail.,11,The attorney advised that the defendant was planning to jump bail.,Ignore,L1
1572908693,425,24,Reduced,Sentence,The,1,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,439,24,Reduced,Sentence,student,2,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,369,24,Reduced,Sentence,realized,3,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,329,24,Reduced,Sentence,the,4,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,553,24,Reduced,Sentence,language,5,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,382,24,Reduced,Sentence,was,6,The student realized the language was spoken only in one province.,Critical,L1
1572908693,411,24,Reduced,Sentence,spoken,7,The student realized the language was spoken only in one province.,PostCritical,L1
1572908693,369,24,Reduced,Sentence,only,8,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,310,24,Reduced,Sentence,in,9,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,418,24,Reduced,Sentence,one,10,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,727,24,Reduced,Sentence,province.,11,The student realized the language was spoken only in one province.,Ignore,L1
1572908693,349,12,Reduced,NounPhrase,The,1,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,311,12,Reduced,NounPhrase,general,2,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,443,12,Reduced,NounPhrase,revealed,3,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,1078,12,Reduced,NounPhrase,the,4,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,592,12,Reduced,NounPhrase,weapon,5,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,502,12,Reduced,NounPhrase,was,6,The general revealed the weapon was ready to be used.,Critical,L1
1572908693,767,12,Reduced,NounPhrase,ready,7,The general revealed the weapon was ready to be used.,PostCritical,L1
1572908693,393,12,Reduced,NounPhrase,to,8,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,323,12,Reduced,NounPhrase,be,9,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,325,12,Reduced,NounPhrase,used.,10,The general revealed the weapon was ready to be used.,Ignore,L1
1572908693,489,19,Full,Sentence,The,1,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,478,19,Full,Sentence,mechanic,2,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,521,19,Full,Sentence,decided,3,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,413,19,Full,Sentence,that,4,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,650,19,Full,Sentence,the,5,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,654,19,Full,Sentence,engine,6,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,752,19,Full,Sentence,was,7,The mechanic decided that the engine was working reliably.,Critical,L1
1572908693,1039,19,Full,Sentence,working,8,The mechanic decided that the engine was working reliably.,PostCritical,L1
1572908693,613,19,Full,Sentence,reliably.,9,The mechanic decided that the engine was working reliably.,Ignore,L1
1572908693,431,17,Full,NounPhrase,The,1,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,428,17,Full,NounPhrase,man,2,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,431,17,Full,NounPhrase,accepted,3,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,449,17,Full,NounPhrase,that,4,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,296,17,Full,NounPhrase,the,5,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,621,17,Full,NounPhrase,award,6,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,609,17,Full,NounPhrase,would,7,The man accepted that the award would go to his brother.,Critical,L1
1572908693,881,17,Full,NounPhrase,go,8,The man accepted that the award would go to his brother.,PostCritical,L1
1572908693,409,17,Full,NounPhrase,to,9,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,315,17,Full,NounPhrase,his,10,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,543,17,Full,NounPhrase,brother.,11,The man accepted that the award would go to his brother.,Ignore,L1
1572908693,709,18,Reduced,Sentence,The,1,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,691,18,Reduced,Sentence,defendant,2,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,478,18,Reduced,Sentence,wished,3,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,643,18,Reduced,Sentence,the,4,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,663,18,Reduced,Sentence,verdict,5,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,444,18,Reduced,Sentence,would,6,The defendant wished the verdict would be decided soon.,Critical,L1
1572908693,418,18,Reduced,Sentence,be,7,The defendant wished the verdict would be decided soon.,PostCritical,L1
1572908693,468,18,Reduced,Sentence,decided,8,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,860,18,Reduced,Sentence,soon.,9,The defendant wished the verdict would be decided soon.,Ignore,L1
1572908693,376,10,Reduced,NounPhrase,The,1,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,495,10,Reduced,NounPhrase,chef,2,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,556,10,Reduced,NounPhrase,remembered,3,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,454,10,Reduced,NounPhrase,the,4,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,682,10,Reduced,NounPhrase,recipe,5,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,556,10,Reduced,NounPhrase,would,6,The chef remembered the recipe would require using fresh basil.,Critical,L1
1572908693,728,10,Reduced,NounPhrase,require,7,The chef remembered the recipe would require using fresh basil.,PostCritical,L1
1572908693,475,10,Reduced,NounPhrase,using,8,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,321,10,Reduced,NounPhrase,fresh,9,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,372,10,Reduced,NounPhrase,basil.,10,The chef remembered the recipe would require using fresh basil.,Ignore,L1
1572908693,407,9,Full,Sentence,Mr.,1,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,370,9,Full,Sentence,Smith,2,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,388,9,Full,Sentence,claimed,3,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,419,9,Full,Sentence,that,4,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,216,9,Full,Sentence,the,5,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,392,9,Full,Sentence,directions,6,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,407,9,Full,Sentence,would,7,Mr. Smith claimed that the directions would need to be changed.,Critical,L1
1572908693,354,9,Full,Sentence,need,8,Mr. Smith claimed that the directions would need to be changed.,PostCritical,L1
1572908693,433,9,Full,Sentence,to,9,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,400,9,Full,Sentence,be,10,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,429,9,Full,Sentence,changed.,11,Mr. Smith claimed that the directions would need to be changed.,Ignore,L1
1572908693,377,21,Full,NounPhrase,The,1,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,284,21,Full,NounPhrase,woman,2,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,346,21,Full,NounPhrase,forgot,3,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,362,21,Full,NounPhrase,that,4,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,321,21,Full,NounPhrase,the,5,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,301,21,Full,NounPhrase,address,6,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,438,21,Full,NounPhrase,was,7,The woman forgot that the address was in the directory.,Critical,L1
1572908693,272,21,Full,NounPhrase,in,8,The woman forgot that the address was in the directory.,PostCritical,L1
1572908693,184,21,Full,NounPhrase,the,9,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,492,21,Full,NounPhrase,directory.,10,The woman forgot that the address was in the directory.,Ignore,L1
1572908693,443,14,Reduced,Sentence,The,1,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,759,14,Reduced,Sentence,accountant,2,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,822,14,Reduced,Sentence,hinted,3,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,497,14,Reduced,Sentence,the,4,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,563,14,Reduced,Sentence,client,5,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,639,14,Reduced,Sentence,was,6,The accountant hinted the client was cheating on his taxes.,Critical,L1
1572908693,545,14,Reduced,Sentence,cheating,7,The accountant hinted the client was cheating on his taxes.,PostCritical,L1
1572908693,477,14,Reduced,Sentence,on,8,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,407,14,Reduced,Sentence,his,9,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,527,14,Reduced,Sentence,taxes.,10,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572908693,371,16,Reduced,NounPhrase,The,1,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,317,16,Reduced,NounPhrase,author,2,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,393,16,Reduced,NounPhrase,wrote,3,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,439,16,Reduced,NounPhrase,the,4,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,461,16,Reduced,NounPhrase,novel,5,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,609,16,Reduced,NounPhrase,was,6,The author wrote the novel was likely to be a best-seller.,Critical,L1
1572908693,427,16,Reduced,NounPhrase,likely,7,The author wrote the novel was likely to be a best-seller.,PostCritical,L1
1572908693,368,16,Reduced,NounPhrase,to,8,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,360,16,Reduced,NounPhrase,be,9,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,338,16,Reduced,NounPhrase,a,10,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,532,16,Reduced,NounPhrase,best-seller.,11,The author wrote the novel was likely to be a best-seller.,Ignore,L1
1572908693,387,15,Full,Sentence,The,1,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,373,15,Full,Sentence,lawyer,2,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,358,15,Full,Sentence,boasted,3,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,425,15,Full,Sentence,that,4,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,304,15,Full,Sentence,the,5,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,187,15,Full,Sentence,memo,6,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,1205,15,Full,Sentence,was,7,The lawyer boasted that the memo was from the president of the company.,Critical,L1
1572908693,328,15,Full,Sentence,from,8,The lawyer boasted that the memo was from the president of the company.,PostCritical,L1
1572908693,338,15,Full,Sentence,the,9,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,459,15,Full,Sentence,president,10,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,452,15,Full,Sentence,of,11,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,184,15,Full,Sentence,the,12,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,491,15,Full,Sentence,company.,13,The lawyer boasted that the memo was from the president of the company.,Ignore,L1
1572908693,323,23,Full,NounPhrase,The,1,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,340,23,Full,NounPhrase,apprentice,2,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,1159,23,Full,NounPhrase,learned,3,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,888,23,Full,NounPhrase,that,4,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,327,23,Full,NounPhrase,the,5,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,423,23,Full,NounPhrase,skill,6,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572908693,312,23,Full,NounPhrase,was,7,The apprentice learned that the skill was quite marketable.,Critical,L1
1572908693,343,23,Full,NounPhrase,quite,8,The apprentice learned that the skill was quite marketable.,PostCritical,L1
1572908693,387,23,Full,NounPhrase,marketable.,9,The apprentice learned that the skill was quite marketable.,Ignore,L1
1572979161,440,20,Reduced,NounPhrase,The,1,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,600,20,Reduced,NounPhrase,gardener,2,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,624,20,Reduced,NounPhrase,maintained,3,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,536,20,Reduced,NounPhrase,the,4,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,496,20,Reduced,NounPhrase,lawn,5,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,680,20,Reduced,NounPhrase,was,6,The gardener maintained the lawn was in good shape.,Critical,L1
1572979161,880,20,Reduced,NounPhrase,in,7,The gardener maintained the lawn was in good shape.,PostCritical,L1
1572979161,632,20,Reduced,NounPhrase,good,8,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,1672,20,Reduced,NounPhrase,shape.,9,The gardener maintained the lawn was in good shape.,Ignore,L1
1572979161,464,14,Reduced,Sentence,The,1,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,608,14,Reduced,Sentence,accountant,2,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,640,14,Reduced,Sentence,hinted,3,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,416,14,Reduced,Sentence,the,4,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,744,14,Reduced,Sentence,client,5,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,416,14,Reduced,Sentence,was,6,The accountant hinted the client was cheating on his taxes.,Critical,L1
1572979161,928,14,Reduced,Sentence,cheating,7,The accountant hinted the client was cheating on his taxes.,PostCritical,L1
1572979161,936,14,Reduced,Sentence,on,8,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,632,14,Reduced,Sentence,his,9,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,784,14,Reduced,Sentence,taxes.,10,The accountant hinted the client was cheating on his taxes.,Ignore,L1
1572979161,408,25,Full,Sentence,The,1,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,512,25,Full,Sentence,poet,2,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,632,25,Full,Sentence,implied,3,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,488,25,Full,Sentence,that,4,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,912,25,Full,Sentence,his,5,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,679,25,Full,Sentence,childhood,6,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,472,25,Full,Sentence,was,7,The poet implied that his childhood was very unhappy.,Critical,L1
1572979161,744,25,Full,Sentence,very,8,The poet implied that his childhood was very unhappy.,PostCritical,L1
1572979161,1008,25,Full,Sentence,unhappy.,9,The poet implied that his childhood was very unhappy.,Ignore,L1
1572979161,440,17,Full,NounPhrase,The,1,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,536,17,Full,NounPhrase,man,2,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,592,17,Full,NounPhrase,accepted,3,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,504,17,Full,NounPhrase,that,4,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,456,17,Full,NounPhrase,the,5,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,568,17,Full,NounPhrase,award,6,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,344,17,Full,NounPhrase,would,7,The man accepted that the award would go to his brother.,Critical,L1
1572979161,376,17,Full,NounPhrase,go,8,The man accepted that the award would go to his brother.,PostCritical,L1
1572979161,496,17,Full,NounPhrase,to,9,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,408,17,Full,NounPhrase,his,10,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,649,17,Full,NounPhrase,brother.,11,The man accepted that the award would go to his brother.,Ignore,L1
1572979161,489,26,Reduced,NounPhrase,The,1,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,591,26,Reduced,NounPhrase,teacher,2,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,544,26,Reduced,NounPhrase,recalled,3,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,624,26,Reduced,NounPhrase,the,4,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,400,26,Reduced,NounPhrase,answer,5,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,400,26,Reduced,NounPhrase,was,6,The teacher recalled the answer was very complicated.,Critical,L1
1572979161,488,26,Reduced,NounPhrase,very,7,The teacher recalled the answer was very complicated.,PostCritical,L1
1572979161,624,26,Reduced,NounPhrase,complicated.,8,The teacher recalled the answer was very complicated.,Ignore,L1
1572979161,432,8,Reduced,Sentence,The,1,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,424,8,Reduced,Sentence,waiter,2,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,392,8,Reduced,Sentence,insisted,3,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,920,8,Reduced,Sentence,the,4,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,623,8,Reduced,Sentence,reservation,5,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,632,8,Reduced,Sentence,was,6,The waiter insisted the reservation was made yesterday.,Critical,L1
1572979161,888,8,Reduced,Sentence,made,7,The waiter insisted the reservation was made yesterday.,PostCritical,L1
1572979161,520,8,Reduced,Sentence,yesterday.,8,The waiter insisted the reservation was made yesterday.,Ignore,L1
1572979161,1048,8,Reduced,Sentence,NA,9,The waiter insisted the reservation was made yesterday.,NA,L1
1572979161,408,11,Full,Sentence,The,1,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,520,11,Full,Sentence,professor,2,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,624,11,Full,Sentence,pretended,3,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,1553,11,Full,Sentence,that,4,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,463,11,Full,Sentence,the,5,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,728,11,Full,Sentence,answer,6,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,408,11,Full,Sentence,was,7,The professor pretended that the answer was not correct.,Critical,L1
1572979161,432,11,Full,Sentence,not,8,The professor pretended that the answer was not correct.,PostCritical,L1
1572979161,696,11,Full,Sentence,correct.,9,The professor pretended that the answer was not correct.,Ignore,L1
1572979161,432,7,Full,NounPhrase,The,1,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572979161,392,7,Full,NounPhrase,scientist,2,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572979161,552,7,Full,NounPhrase,confirmed,3,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572979161,376,7,Full,NounPhrase,that,4,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572979161,344,7,Full,NounPhrase,the,5,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
1572979161,512,7,Full,NounPhrase,hypothesis,6,The scientist confirmed that the hypothesis was being studied.,Ignore,L1
